checkin_id,user_id,venue_id,venue_name,venue_category,latitude,longitude,timestamp,crowd_density,avg_dwell_minutes,day_of_week,hour_of_day,is_weekend,weather_condition,user_age_group,user_preference,visit_frequency,user_engagement_score,venue_popularity_score,event_type,user_status,recommended_venue,incident_flag,officer_action,patrol_zone,activity_type
CHK0667,USR0153,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/17/2024 05:48:39 PM,82,74,Sunday,17,1,Sunny,25-34,Food,High,49,65,Happy Hour,New,Recommend Metro Nightclub,HIGH,Monitor Closely,Zone B — Harbor District,Alcohol Service
CHK0668,USR0155,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,03/30/2024 07:22:05 PM,73,81,Saturday,19,1,Cloudy,18-24,Food,Medium,53,74,Dinner Special,New,Recommend Downtown Food Court,HIGH,Monitor Closely,Zone D — Waterfront,Dining Service
CHK0669,USR0009,VEN008,City Mall,Mall,40.7261,-74.007,05/23/2024 02:54:24 PM,66,108,Thursday,14,0,Sunny,45+,Music,Medium,69,77,Lunch Rush,Returning,Recommend Downtown Food Court,ELEVATED,Routine Patrol,Zone F — Commercial,High Foot Traffic
CHK0670,USR0017,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,03/02/2024 07:26:14 PM,59,30,Saturday,19,1,Cloudy,35-44,Social,Medium,40,64,Lunch Rush,New,Recommend Seaside Restaurant,ELEVATED,Routine Patrol,Zone A — Downtown,High Foot Traffic
CHK0671,USR0104,VEN003,Central Coffee House,Cafe,40.7251,-74.008,04/26/2024 04:31:44 PM,30,34,Friday,16,0,Sunny,35-44,Food,Medium,40,50,Morning Workout,Returning,Recommend TechHub Coworking,NORMAL,No Action Required,Zone C — Midtown,Regular Activity
CHK0672,USR0153,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,05/17/2024 11:24:46 PM,96,102,Friday,23,0,Sunny,25-34,Food,High,68,65,Weekend Party,New,Recommend Harborview Bar,CRITICAL,Immediate Response,Zone A — Downtown,Nightlife Event
CHK0673,USR0011,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,05/07/2024 02:45:50 PM,41,212,Tuesday,14,0,Clear,45+,Nightlife,Medium,86,80,Live Music,Returning,Recommend Central Coffee House,NORMAL,No Action Required,Zone C — Midtown,Live Entertainment
CHK0674,USR0013,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/06/2024 05:47:02 PM,69,67,Monday,17,0,Sunny,45+,Shopping,Medium,44,56,Dinner Special,Returning,Recommend Downtown Food Court,ELEVATED,Routine Patrol,Zone D — Waterfront,Dining Service
CHK0675,USR0076,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,04/07/2024 05:56:19 PM,67,80,Sunday,17,1,Cloudy,25-34,Music,Low,52,68,Dinner Special,New,Recommend Downtown Food Court,ELEVATED,Routine Patrol,Zone D — Waterfront,Dining Service
CHK0676,USR0129,VEN010,Riverwalk Park,Park,40.7054,-74.0087,03/07/2024 04:57:09 PM,54,58,Thursday,16,0,Sunny,35-44,Music,Medium,40,78,Concert,New,Recommend Greenfield Gym,ELEVATED,Routine Patrol,Zone D — Waterfront,Major Event
CHK0677,USR0007,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/24/2024 10:57:44 PM,90,110,Sunday,22,1,Sunny,25-34,Business,Medium,72,82,Happy Hour,Returning,Recommend Metro Nightclub,CRITICAL,Immediate Response,Zone B — Harbor District,Alcohol Service
CHK0678,USR0178,VEN003,Central Coffee House,Cafe,40.7251,-74.008,04/28/2024 12:45:57 PM,30,37,Sunday,12,1,Clear,18-24,Fitness,Medium,40,56,Business Meetup,Returning,Recommend TechHub Coworking,NORMAL,No Action Required,Zone C — Midtown,Private Gathering
CHK0679,USR0187,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/16/2024 07:45:28 AM,51,57,Saturday,7,1,Sunny,35-44,Food,High,53,72,Business Meetup,Returning,Recommend TechHub Coworking,ELEVATED,Routine Patrol,Zone C — Midtown,Private Gathering
CHK0680,USR0145,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,05/18/2024 06:24:35 PM,24,89,Saturday,18,1,Sunny,25-34,Nightlife,Medium,40,50,Networking Event,Returning,Recommend Central Coffee House,NORMAL,No Action Required,Zone C — Midtown,Large Gathering
CHK0681,USR0197,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/21/2024 04:11:49 PM,34,35,Thursday,16,0,Cloudy,35-44,Fitness,Medium,40,50,Lunch Rush,New,Recommend TechHub Coworking,NORMAL,No Action Required,Zone C — Midtown,High Foot Traffic
CHK0682,USR0065,VEN008,City Mall,Mall,40.7261,-74.007,04/06/2024 04:07:57 PM,71,127,Saturday,16,1,Clear,18-24,Coffee,Medium,78,84,Retail Promotion,Returning,Recommend Downtown Food Court,HIGH,Monitor Closely,Zone F — Commercial,Crowd Event
CHK0683,USR0056,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,04/28/2024 10:31:34 PM,89,104,Sunday,22,1,Cloudy,25-34,Coffee,Medium,64,61,Happy Hour,Returning,Recommend Harborview Bar,CRITICAL,Immediate Response,Zone A — Downtown,Alcohol Service
CHK0684,USR0141,VEN010,Riverwalk Park,Park,40.7054,-74.0087,05/24/2024 01:26:28 PM,53,50,Friday,13,0,Clear,25-34,Business,Medium,42,66,Morning Workout,Returning,Recommend Greenfield Gym,ELEVATED,Routine Patrol,Zone D — Waterfront,Regular Activity
CHK0685,USR0090,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,05/19/2024 04:52:52 PM,39,66,Sunday,16,1,Clear,35-44,Fitness,Low,40,50,Networking Event,New,Recommend Riverwalk Park,NORMAL,No Action Required,Zone E — North End,Large Gathering
CHK0686,USR0013,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,03/19/2024 11:42:36 PM,94,180,Tuesday,23,0,Cloudy,45+,Shopping,Medium,90,76,Live Music,Returning,Recommend Harborview Bar,CRITICAL,Immediate Response,Zone A — Downtown,Live Entertainment
CHK0687,USR0147,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,04/23/2024 11:10:43 PM,83,71,Tuesday,23,0,Clear,35-44,Social,High,48,74,Happy Hour,Returning,Recommend Metro Nightclub,HIGH,Monitor Closely,Zone B — Harbor District,Alcohol Service
CHK0688,USR0083,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/23/2024 07:47:37 PM,22,184,Saturday,19,1,Sunny,45+,Music,Medium,64,50,Live Music,New,Recommend Central Coffee House,NORMAL,No Action Required,Zone C — Midtown,Live Entertainment
CHK0689,USR0032,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,04/18/2024 09:48:27 PM,83,121,Thursday,21,0,Cloudy,35-44,Business,Medium,83,84,Concert,Returning,Recommend Metro Nightclub,HIGH,Monitor Closely,Zone A — Downtown,Major Event
CHK0690,USR0187,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,04/12/2024 01:33:13 PM,35,51,Friday,13,0,Cloudy,35-44,Food,High,40,50,Morning Workout,Returning,Recommend Riverwalk Park,NORMAL,No Action Required,Zone E — North End,Regular Activity
CHK0691,USR0156,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/12/2024 12:44:38 PM,35,183,Tuesday,12,0,Rainy,45+,Food,Low,87,73,Live Music,New,Recommend Central Coffee House,NORMAL,No Action Required,Zone C — Midtown,Live Entertainment
CHK0692,USR0187,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,04/03/2024 07:39:22 PM,73,89,Wednesday,19,0,Rainy,35-44,Food,High,66,71,Weekend Party,Returning,Recommend Metro Nightclub,HIGH,Monitor Closely,Zone A — Downtown,Nightlife Event
CHK0693,USR0031,VEN008,City Mall,Mall,40.7261,-74.007,05/03/2024 05:56:39 PM,64,106,Friday,17,0,Clear,35-44,Business,High,60,73,Lunch Rush,Returning,Recommend Downtown Food Court,ELEVATED,Routine Patrol,Zone F — Commercial,High Foot Traffic
CHK0694,USR0106,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,04/29/2024 11:07:47 PM,90,49,Monday,23,0,Cloudy,45+,Food,Medium,49,78,Live Music,New,Recommend Harborview Bar,CRITICAL,Immediate Response,Zone A — Downtown,Live Entertainment
CHK0695,USR0066,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,04/12/2024 09:51:40 PM,84,86,Friday,21,0,Clear,25-34,Business,High,40,50,Weekend Party,Returning,Recommend Harborview Bar,HIGH,Monitor Closely,Zone A — Downtown,Nightlife Event
CHK0696,USR0102,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,04/09/2024 06:35:20 PM,76,100,Tuesday,18,0,Cloudy,18-24,Nightlife,Medium,48,68,Happy Hour,Returning,Recommend Metro Nightclub,HIGH,Monitor Closely,Zone B — Harbor District,Alcohol Service
CHK0697,USR0123,VEN010,Riverwalk Park,Park,40.7054,-74.0087,05/18/2024 08:53:11 PM,48,34,Saturday,20,1,Clear,25-34,Music,Medium,40,56,Concert,Returning,Recommend Greenfield Gym,NORMAL,No Action Required,Zone D — Waterfront,Major Event
CHK0698,USR0086,VEN008,City Mall,Mall,40.7261,-74.007,03/05/2024 04:30:09 PM,64,86,Tuesday,16,0,Sunny,25-34,Fitness,Medium,65,81,Lunch Rush,New,Recommend Downtown Food Court,ELEVATED,Routine Patrol,Zone F — Commercial,High Foot Traffic
CHK0699,USR0143,VEN008,City Mall,Mall,40.7261,-74.007,04/22/2024 07:03:53 PM,57,75,Monday,19,0,Sunny,35-44,Food,Low,40,53,Weekend Party,New,Recommend Downtown Food Court,ELEVATED,Routine Patrol,Zone F — Commercial,Nightlife Event
CHK0700,USR0039,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/03/2024 05:43:21 AM,25,147,Sunday,5,1,Cloudy,35-44,Social,Medium,59,50,Business Meetup,Returning,Recommend Central Coffee House,NORMAL,No Action Required,Zone C — Midtown,Private Gathering
CHK0701,USR0048,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,03/04/2024 08:24:40 AM,39,89,Monday,8,0,Sunny,25-34,Food,Medium,68,69,Networking Event,Returning,Recommend Riverwalk Park,NORMAL,No Action Required,Zone E — North End,Large Gathering
CHK0702,USR0106,VEN010,Riverwalk Park,Park,40.7054,-74.0087,03/15/2024 06:48:19 PM,42,54,Friday,18,0,Cloudy,45+,Food,Medium,40,60,Weekend Party,New,Recommend Greenfield Gym,NORMAL,No Action Required,Zone D — Waterfront,Nightlife Event
CHK0703,USR0045,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,05/03/2024 11:23:28 PM,87,116,Friday,23,0,Cloudy,35-44,Coffee,Medium,63,78,Happy Hour,New,Recommend Metro Nightclub,CRITICAL,Immediate Response,Zone B — Harbor District,Alcohol Service
CHK0704,USR0124,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,04/17/2024 10:49:12 PM,84,96,Wednesday,22,0,Rainy,18-24,Fitness,Low,61,67,Live Music,New,Recommend Metro Nightclub,HIGH,Monitor Closely,Zone B — Harbor District,Live Entertainment
CHK0705,USR0037,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/20/2024 09:59:30 AM,33,170,Wednesday,9,0,Cloudy,45+,Food,Medium,66,65,Live Music,New,Recommend Central Coffee House,NORMAL,No Action Required,Zone C — Midtown,Live Entertainment
CHK0706,USR0134,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,05/06/2024 09:08:13 PM,86,99,Monday,21,0,Cloudy,25-34,Nightlife,Medium,52,63,Networking Event,Returning,Recommend Metro Nightclub,CRITICAL,Immediate Response,Zone B — Harbor District,Large Gathering
CHK0707,USR0012,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/01/2024 06:02:43 PM,82,78,Friday,18,0,Cloudy,25-34,Fitness,Medium,44,68,Networking Event,Returning,Recommend Metro Nightclub,HIGH,Monitor Closely,Zone B — Harbor District,Large Gathering
CHK0708,USR0054,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,05/06/2024 10:47:19 PM,83,72,Monday,22,0,Clear,18-24,Music,Medium,63,80,Live Music,New,Recommend Metro Nightclub,HIGH,Monitor Closely,Zone B — Harbor District,Live Entertainment
CHK0709,USR0039,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/26/2024 02:17:34 PM,74,104,Tuesday,14,0,Sunny,35-44,Social,Medium,49,54,Weekend Party,Returning,Recommend Metro Nightclub,HIGH,Monitor Closely,Zone A — Downtown,Nightlife Event
CHK0710,USR0082,VEN003,Central Coffee House,Cafe,40.7251,-74.008,04/05/2024 07:39:35 AM,53,58,Friday,7,0,Sunny,45+,Music,Low,49,77,Lunch Rush,New,Recommend TechHub Coworking,ELEVATED,Routine Patrol,Zone C — Midtown,High Foot Traffic
CHK0711,USR0087,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,03/19/2024 08:51:18 PM,33,73,Tuesday,20,0,Sunny,45+,Music,Medium,40,50,Morning Workout,New,Recommend Riverwalk Park,NORMAL,No Action Required,Zone E — North End,Regular Activity
CHK0712,USR0023,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,04/26/2024 08:01:30 AM,24,188,Friday,8,0,Rainy,35-44,Food,High,71,52,Live Music,Returning,Recommend Central Coffee House,NORMAL,No Action Required,Zone C — Midtown,Live Entertainment
CHK0713,USR0158,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,04/20/2024 11:38:57 AM,70,36,Saturday,11,1,Sunny,45+,Shopping,Medium,53,80,Dinner Special,New,Recommend Seaside Restaurant,HIGH,Monitor Closely,Zone A — Downtown,Dining Service
CHK0714,USR0194,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,04/09/2024 04:12:45 PM,74,94,Tuesday,16,0,Cloudy,25-34,Food,Medium,55,69,Live Music,Returning,Recommend Metro Nightclub,HIGH,Monitor Closely,Zone A — Downtown,Live Entertainment
CHK0715,USR0176,VEN008,City Mall,Mall,40.7261,-74.007,05/12/2024 11:52:51 AM,59,89,Sunday,11,1,Rainy,35-44,Fitness,High,41,56,Retail Promotion,New,Recommend Downtown Food Court,ELEVATED,Routine Patrol,Zone F — Commercial,Crowd Event
CHK0716,USR0101,VEN008,City Mall,Mall,40.7261,-74.007,04/30/2024 12:14:09 PM,64,62,Tuesday,12,0,Cloudy,45+,Coffee,Low,40,62,Retail Promotion,New,Recommend Downtown Food Court,ELEVATED,Routine Patrol,Zone F — Commercial,Crowd Event
CHK0717,USR0017,VEN003,Central Coffee House,Cafe,40.7251,-74.008,05/29/2024 05:21:50 PM,39,40,Wednesday,17,0,Cloudy,35-44,Social,Medium,40,50,Business Meetup,New,Recommend TechHub Coworking,NORMAL,No Action Required,Zone C — Midtown,Private Gathering
CHK0718,USR0033,VEN008,City Mall,Mall,40.7261,-74.007,03/15/2024 02:29:54 PM,69,71,Friday,14,0,Clear,45+,Music,Medium,43,70,Weekend Party,New,Recommend Downtown Food Court,ELEVATED,Routine Patrol,Zone F — Commercial,Nightlife Event
CHK0719,USR0078,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/14/2024 12:45:50 PM,34,180,Thursday,12,0,Clear,45+,Shopping,High,80,72,Live Music,New,Recommend Central Coffee House,NORMAL,No Action Required,Zone C — Midtown,Live Entertainment
CHK0720,USR0099,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,04/29/2024 12:26:15 PM,33,150,Monday,12,0,Sunny,18-24,Fitness,Medium,74,63,Networking Event,Returning,Recommend Central Coffee House,NORMAL,No Action Required,Zone C — Midtown,Large Gathering
CHK0721,USR0088,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,04/13/2024 05:44:37 PM,95,93,Saturday,17,1,Sunny,35-44,Fitness,High,63,78,Live Music,Returning,Recommend Metro Nightclub,CRITICAL,Immediate Response,Zone B — Harbor District,Live Entertainment
CHK0722,USR0125,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,05/28/2024 10:42:42 AM,45,169,Tuesday,10,0,Clear,45+,Fitness,High,90,81,Business Meetup,Returning,Recommend Central Coffee House,NORMAL,No Action Required,Zone C — Midtown,Private Gathering
CHK0723,USR0104,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,05/15/2024 09:20:35 PM,89,100,Wednesday,21,0,Clear,35-44,Food,Medium,61,78,Live Music,Returning,Recommend Metro Nightclub,CRITICAL,Immediate Response,Zone B — Harbor District,Live Entertainment
CHK0724,USR0170,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,05/16/2024 11:52:38 AM,70,92,Thursday,11,0,Cloudy,35-44,Shopping,High,40,50,Happy Hour,New,Recommend Metro Nightclub,HIGH,Monitor Closely,Zone B — Harbor District,Alcohol Service
CHK0725,USR0194,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,03/12/2024 08:08:56 PM,94,66,Tuesday,20,0,Sunny,25-34,Food,Medium,40,50,Happy Hour,Returning,Recommend Harborview Bar,CRITICAL,Immediate Response,Zone A — Downtown,Alcohol Service
CHK0726,USR0175,VEN003,Central Coffee House,Cafe,40.7251,-74.008,05/24/2024 07:34:18 AM,44,46,Friday,7,0,Sunny,18-24,Fitness,Low,51,67,Business Meetup,New,Recommend TechHub Coworking,NORMAL,No Action Required,Zone C — Midtown,Private Gathering
CHK0727,USR0089,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,04/08/2024 07:58:43 PM,81,105,Monday,19,0,Sunny,25-34,Coffee,High,68,83,Live Music,New,Recommend Metro Nightclub,HIGH,Monitor Closely,Zone A — Downtown,Live Entertainment
CHK0728,USR0141,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,05/14/2024 12:32:25 AM,71,75,Tuesday,0,0,Cloudy,25-34,Business,Medium,40,50,Networking Event,Returning,Recommend Metro Nightclub,HIGH,Monitor Closely,Zone B — Harbor District,Large Gathering
CHK0729,USR0111,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,03/01/2024 11:52:22 PM,100,137,Friday,23,0,Clear,35-44,Music,Low,87,75,Live Music,New,Recommend Harborview Bar,CRITICAL,Immediate Response,Zone A — Downtown,Live Entertainment
CHK0730,USR0045,VEN010,Riverwalk Park,Park,40.7054,-74.0087,04/20/2024 03:45:24 PM,62,68,Saturday,15,1,Sunny,35-44,Coffee,Medium,51,77,Concert,New,Recommend Greenfield Gym,ELEVATED,Routine Patrol,Zone D — Waterfront,Major Event
CHK0731,USR0172,VEN008,City Mall,Mall,40.7261,-74.007,03/18/2024 12:24:53 PM,61,85,Monday,12,0,Rainy,45+,Shopping,Low,59,65,Lunch Rush,Returning,Recommend Downtown Food Court,ELEVATED,Routine Patrol,Zone F — Commercial,High Foot Traffic
CHK0732,USR0035,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/18/2024 04:41:01 AM,35,22,Monday,4,0,Clear,25-34,Music,Medium,40,50,Morning Workout,Returning,Recommend TechHub Coworking,NORMAL,No Action Required,Zone C — Midtown,Regular Activity
CHK0733,USR0109,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/18/2024 09:26:55 PM,91,74,Monday,21,0,Sunny,25-34,Music,High,53,73,Happy Hour,Returning,Recommend Metro Nightclub,CRITICAL,Immediate Response,Zone B — Harbor District,Alcohol Service
CHK0734,USR0109,VEN010,Riverwalk Park,Park,40.7054,-74.0087,03/24/2024 01:27:35 PM,53,63,Sunday,13,1,Cloudy,25-34,Music,High,40,72,Morning Workout,Returning,Recommend Greenfield Gym,ELEVATED,Routine Patrol,Zone D — Waterfront,Regular Activity
CHK0735,USR0140,VEN010,Riverwalk Park,Park,40.7054,-74.0087,03/01/2024 03:54:46 PM,46,53,Friday,15,0,Clear,45+,Shopping,High,40,60,Concert,Returning,Recommend Greenfield Gym,NORMAL,No Action Required,Zone D — Waterfront,Major Event
CHK0736,USR0177,VEN010,Riverwalk Park,Park,40.7054,-74.0087,04/16/2024 04:02:36 AM,40,52,Tuesday,4,0,Sunny,18-24,Business,Medium,40,50,Morning Workout,New,Recommend Greenfield Gym,NORMAL,No Action Required,Zone D — Waterfront,Regular Activity
CHK0737,USR0021,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/19/2024 10:33:54 PM,85,76,Tuesday,22,0,Rainy,25-34,Music,Medium,53,76,Live Music,New,Recommend Metro Nightclub,CRITICAL,Immediate Response,Zone B — Harbor District,Live Entertainment
CHK0738,USR0163,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,05/18/2024 02:30:40 AM,22,164,Saturday,2,1,Cloudy,25-34,Business,Medium,59,50,Networking Event,Returning,Recommend Central Coffee House,NORMAL,No Action Required,Zone C — Midtown,Large Gathering
CHK0739,USR0132,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,05/14/2024 11:03:57 AM,35,146,Tuesday,11,0,Sunny,35-44,Music,Low,80,71,Networking Event,New,Recommend Central Coffee House,NORMAL,No Action Required,Zone C — Midtown,Large Gathering
CHK0740,USR0010,VEN008,City Mall,Mall,40.7261,-74.007,05/13/2024 05:26:22 PM,70,79,Monday,17,0,Rainy,45+,Fitness,Medium,49,64,Retail Promotion,New,Recommend Downtown Food Court,HIGH,Monitor Closely,Zone F — Commercial,Crowd Event
CHK0741,USR0014,VEN010,Riverwalk Park,Park,40.7054,-74.0087,04/08/2024 05:36:16 PM,47,54,Monday,17,0,Clear,35-44,Coffee,High,40,54,Concert,Returning,Recommend Greenfield Gym,NORMAL,No Action Required,Zone D — Waterfront,Major Event
CHK0742,USR0065,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,05/19/2024 05:31:05 AM,29,74,Sunday,5,1,Clear,18-24,Coffee,Medium,57,55,Business Meetup,Returning,Recommend Riverwalk Park,NORMAL,No Action Required,Zone E — North End,Private Gathering
CHK0743,USR0152,VEN003,Central Coffee House,Cafe,40.7251,-74.008,05/18/2024 08:54:16 AM,45,50,Saturday,8,1,Clear,18-24,Shopping,Medium,40,62,Morning Workout,New,Recommend TechHub Coworking,NORMAL,No Action Required,Zone C — Midtown,Regular Activity
CHK0744,USR0136,VEN003,Central Coffee House,Cafe,40.7251,-74.008,05/24/2024 10:51:11 AM,44,28,Friday,10,0,Clear,25-34,Fitness,Medium,40,51,Lunch Rush,Returning,Recommend TechHub Coworking,NORMAL,No Action Required,Zone C — Midtown,High Foot Traffic
CHK0745,USR0106,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,04/13/2024 11:09:38 PM,96,156,Saturday,23,1,Rainy,45+,Food,Medium,92,72,Live Music,New,Recommend Harborview Bar,CRITICAL,Immediate Response,Zone A — Downtown,Live Entertainment
CHK0746,USR0014,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,03/31/2024 04:46:40 PM,68,23,Sunday,16,1,Clear,35-44,Coffee,High,40,59,Retail Promotion,Returning,Recommend Seaside Restaurant,ELEVATED,Routine Patrol,Zone A — Downtown,Crowd Event
CHK0747,USR0137,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,03/15/2024 06:29:25 AM,38,69,Friday,6,0,Sunny,35-44,Coffee,Medium,40,58,Business Meetup,Returning,Recommend Riverwalk Park,NORMAL,No Action Required,Zone E — North End,Private Gathering
CHK0748,USR0074,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,04/18/2024 07:24:30 PM,70,75,Thursday,19,0,Clear,45+,Food,Low,49,81,Happy Hour,New,Recommend Downtown Food Court,HIGH,Monitor Closely,Zone D — Waterfront,Alcohol Service
CHK0749,USR0091,VEN008,City Mall,Mall,40.7261,-74.007,04/18/2024 04:33:43 PM,65,109,Thursday,16,0,Rainy,18-24,Business,Medium,59,80,Lunch Rush,Returning,Recommend Downtown Food Court,ELEVATED,Routine Patrol,Zone F — Commercial,High Foot Traffic
CHK0750,USR0168,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,05/18/2024 07:54:17 PM,57,28,Saturday,19,1,Sunny,35-44,Business,Medium,40,55,Lunch Rush,New,Recommend Seaside Restaurant,ELEVATED,Routine Patrol,Zone A — Downtown,High Foot Traffic
CHK0751,USR0134,VEN010,Riverwalk Park,Park,40.7054,-74.0087,04/20/2024 01:43:47 PM,54,46,Saturday,13,1,Clear,25-34,Nightlife,Medium,40,69,Concert,Returning,Recommend Greenfield Gym,ELEVATED,Routine Patrol,Zone D — Waterfront,Major Event
