checkin_id,user_id,venue_id,venue_name,venue_category,latitude,longitude,timestamp,crowd_density,avg_dwell_minutes,day_of_week,hour_of_day,is_weekend,weather_condition,user_age_group,user_preference,visit_frequency,user_engagement_score,venue_popularity_score,event_type,user_status,recommended_venue,incident_flag,officer_action,patrol_zone,activity_type,city,county,state,event_name,event_category,event_size,event_start_time,event_end_time,event_risk_level
CHK06018,USR0090,VEN030,Oak Lounge,Bar/Lounge,40.709454,-74.021522,03/29/2024 06:07:47 PM,76,123,Friday,18,0,Cloudy,25-34,Coffee,Medium,62,54,Happy Hour Special,New,Recommend Oak Tavern,HIGH,Monitor Closely,Zone D — Waterfront,Alcohol Service,Weehawken,Hudson County,New Jersey,Happy Hour Special,Nightlife,Medium,6:00 PM,8:00 PM,HIGH
CHK06019,USR0327,VEN178,Commons Food Court,Food Court,40.695264,-74.027739,06/21/2024 10:59:20 PM,62,57,Friday,22,0,Clear,25-34,Coffee,Medium,40,50,Lunch Rush,Returning,Recommend Central Food Hall,ELEVATED,Routine Patrol,Zone B — Harbor District,High Foot Traffic,Hoboken,Hudson County,New Jersey,Lunch Rush,Dining,Medium,10:00 PM,12:00 AM,ELEVATED
CHK06020,USR0823,VEN127,Steam Coffee,Cafe,40.694449,-74.008487,03/20/2024 10:10:16 AM,44,22,Wednesday,10,0,Sunny,35-44,Business,Medium,40,50,Morning Workout,Returning,Recommend Ground Cafe,NORMAL,No Action Required,Zone D — Waterfront,Regular Activity,Weehawken,Hudson County,New Jersey,Weekend Brunch,Dining,Small,10:00 AM,12:00 PM,NORMAL
CHK06021,USR0543,VEN102,Kitchen Dining,Restaurant,40.727061,-74.014276,06/05/2024 12:54:21 PM,78,54,Wednesday,12,0,Sunny,35-44,Food,Medium,46,50,Dinner Special,Returning,Recommend Urban Dining,HIGH,Monitor Closely,Zone I — University,Dining Service,North Bergen,Bergen County,New Jersey,Holiday Dinner,Dining,Medium,12:00 PM,2:00 PM,HIGH
CHK06022,USR0549,VEN110,Coast Restaurant,Restaurant,40.707572,-74.025516,04/23/2024 06:17:56 PM,76,80,Tuesday,18,0,Sunny,18-24,Coffee,Medium,61,50,Dinner Special,Returning,Recommend Grill Dining,HIGH,Monitor Closely,Zone B — Harbor District,Dining Service,Hoboken,Hudson County,New Jersey,Dinner Rush,Dining,Medium,6:00 PM,8:00 PM,HIGH
CHK06023,USR0052,VEN066,Table Eatery,Restaurant,40.704105,-74.018899,03/06/2024 10:49:17 PM,63,83,Wednesday,22,0,Cloudy,35-44,Music,Low,56,50,Business Meetup,New,Recommend Harvest Dining,ELEVATED,Routine Patrol,Zone B — Harbor District,Private Gathering,Hoboken,Hudson County,New Jersey,Weekend Brunch,Dining,Medium,10:00 PM,12:00 AM,ELEVATED
CHK06024,USR0536,VEN083,Bistro Eatery,Restaurant,40.721273,-73.981494,02/19/2024 07:23:25 PM,75,66,Monday,19,0,Cloudy,45+,Coffee,Low,70,50,Dinner Special,New,Recommend Garden Restaurant,HIGH,Monitor Closely,Zone G — East Side,Dining Service,Kearny,Hudson County,New Jersey,Dinner Rush,Dining,Medium,7:00 PM,9:00 PM,HIGH
CHK06025,USR0150,VEN172,Commons Food Hall,Food Court,40.735442,-73.989048,04/04/2024 05:12:33 PM,61,53,Thursday,17,0,Rainy,45+,Social,Medium,49,50,Retail Promotion,New,Recommend Hub Food Court,ELEVATED,Routine Patrol,Zone E — North End,Crowd Event,Union City,Hudson County,New Jersey,Lunch Rush,Dining,Medium,5:00 PM,7:00 PM,ELEVATED
CHK06026,USR0253,VEN153,City Venue,Entertainment,40.706631,-74.006783,01/23/2024 06:39:41 PM,87,84,Tuesday,18,0,Clear,45+,Food,Medium,56,50,Comedy Night,Returning,Recommend Liberty Stage,CRITICAL,Immediate Response,Zone B — Harbor District,Live Entertainment,Hoboken,Hudson County,New Jersey,Live Concert,Entertainment,Large,6:00 PM,8:00 PM,CRITICAL
CHK06027,USR0438,VEN261,Green Commons,Park,40.705902,-73.996547,02/23/2024 12:15:56 PM,40,39,Friday,12,0,Cloudy,25-34,Business,Medium,40,50,Sports Event,New,Recommend Cedar Reserve,NORMAL,No Action Required,Zone A — Downtown,Sports Gathering,Jersey City,Hudson County,New Jersey,Outdoor Concert,Outdoor,Small,12:00 PM,2:00 PM,NORMAL
CHK06028,USR0879,VEN258,Node Labs,Coworking,40.721141,-73.981718,03/11/2024 01:00:31 PM,31,147,Monday,13,0,Cloudy,25-34,Fitness,Low,65,50,Business Meetup,Returning,Recommend Link Workspace,NORMAL,No Action Required,Zone C — Midtown,Private Gathering,Jersey City,Hudson County,New Jersey,Networking Event,Business,Small,1:00 PM,3:00 PM,NORMAL
CHK06029,USR0483,VEN235,Power CrossFit,Gym,40.685799,-73.99197,03/07/2024 07:14:21 AM,55,74,Thursday,7,0,Clear,25-34,Coffee,Low,40,50,Morning Workout,New,Recommend Drive CrossFit,ELEVATED,Routine Patrol,Zone H — South Side,Regular Activity,Bayonne,Hudson County,New Jersey,Weekend Class,Fitness,Medium,7:00 AM,9:00 AM,ELEVATED
CHK06030,USR0332,VEN231,Elite CrossFit,Gym,40.720272,-74.001541,04/12/2024 12:48:38 PM,33,63,Friday,12,0,Clear,45+,Coffee,Medium,40,50,Networking Event,New,Recommend Pulse CrossFit,NORMAL,No Action Required,Zone F — Commercial,Large Gathering,Secaucus,Bergen County,New Jersey,Morning Workout,Fitness,Small,12:00 PM,2:00 PM,NORMAL
CHK06031,USR0358,VEN167,City Cinema,Entertainment,40.692404,-74.01421,04/10/2024 07:55:20 PM,85,108,Wednesday,19,0,Rainy,35-44,Fitness,Low,59,50,Live Music,New,Recommend City Theater,CRITICAL,Immediate Response,Zone B — Harbor District,Live Entertainment,Hoboken,Hudson County,New Jersey,Live Concert,Entertainment,Large,7:00 PM,9:00 PM,CRITICAL
CHK06032,USR0038,VEN048,Copper Tavern,Bar/Lounge,40.708899,-74.017556,03/10/2024 11:23:54 PM,91,124,Sunday,23,1,Cloudy,35-44,Shopping,Low,85,50,Happy Hour Special,New,Recommend Oak Bar,CRITICAL,Immediate Response,Zone D — Waterfront,Alcohol Service,Weehawken,Hudson County,New Jersey,Sports Viewing Event,Nightlife,Large,11:00 PM,1:00 AM,CRITICAL
CHK06033,USR0908,VEN170,Globe Cinema,Entertainment,40.700802,-74.006725,06/02/2024 04:09:41 PM,80,104,Sunday,16,1,Cloudy,45+,Shopping,Low,62,50,Open Mic,Returning,Recommend Arena Theater,HIGH,Monitor Closely,Zone D — Waterfront,Live Entertainment,Weehawken,Hudson County,New Jersey,Live Concert,Entertainment,Medium,4:00 PM,6:00 PM,HIGH
CHK06034,USR0464,VEN186,Square Food Hall,Food Court,40.701479,-73.994311,03/18/2024 10:33:53 AM,59,15,Monday,10,0,Rainy,18-24,Nightlife,Medium,40,50,Retail Promotion,Returning,Recommend Court Food Court,ELEVATED,Routine Patrol,Zone A — Downtown,Crowd Event,Jersey City,Hudson County,New Jersey,Lunch Rush,Dining,Medium,10:00 AM,12:00 PM,ELEVATED
CHK06035,USR0281,VEN113,Garden Brasserie,Restaurant,40.699322,-73.995872,02/04/2024 07:21:32 PM,84,80,Sunday,19,1,Clear,25-34,Food,Medium,52,50,Happy Hour,New,Recommend Kitchen Dining,HIGH,Monitor Closely,Zone A — Downtown,Alcohol Service,Jersey City,Hudson County,New Jersey,Dinner Rush,Dining,Medium,7:00 PM,9:00 PM,HIGH
CHK06036,USR0041,VEN274,Elm Commons,Park,40.695969,-74.027702,06/14/2024 12:06:15 PM,41,35,Friday,12,0,Rainy,45+,Food,Medium,40,50,Sports Event,Returning,Recommend River Park,NORMAL,No Action Required,Zone B — Harbor District,Sports Gathering,Hoboken,Hudson County,New Jersey,Weekend Festival,Outdoor,Small,12:00 PM,2:00 PM,NORMAL
CHK06037,USR0374,VEN148,Local Cafe,Cafe,40.7164,-74.019251,03/08/2024 06:06:25 AM,55,37,Friday,6,0,Clear,18-24,Food,Low,40,50,Business Meetup,New,Recommend Brew Roasters,ELEVATED,Routine Patrol,Zone D — Waterfront,Private Gathering,Weehawken,Hudson County,New Jersey,Coffee & Connect,Dining,Medium,6:00 AM,8:00 AM,ELEVATED
CHK06038,USR0999,VEN081,Fork Brasserie,Restaurant,40.724102,-73.986864,05/08/2024 11:00:10 AM,77,59,Wednesday,11,0,Clear,25-34,Shopping,Low,48,50,Happy Hour,Returning,Recommend Table Dining,HIGH,Monitor Closely,Zone F — Commercial,Alcohol Service,Secaucus,Bergen County,New Jersey,Weekend Brunch,Dining,Medium,11:00 AM,1:00 PM,HIGH
CHK06039,USR0977,VEN193,Urban Shopping Center,Mall,40.729639,-74.006188,06/11/2024 12:43:20 AM,51,36,Tuesday,0,0,Sunny,45+,Nightlife,Low,40,50,Retail Promotion,Returning,Recommend Grand Shopping Center,ELEVATED,Routine Patrol,Zone C — Midtown,Crowd Event,Jersey City,Hudson County,New Jersey,Retail Event,Retail,Medium,12:00 AM,2:00 AM,ELEVATED
CHK06040,USR0159,VEN042,Gold Bar,Bar/Lounge,40.726215,-73.99312,02/14/2024 07:38:07 AM,62,96,Wednesday,7,0,Sunny,45+,Social,Medium,62,50,Networking Event,New,Recommend Jade Lounge,ELEVATED,Routine Patrol,Zone C — Midtown,Large Gathering,Jersey City,Hudson County,New Jersey,Happy Hour Special,Nightlife,Medium,7:00 AM,9:00 AM,ELEVATED
CHK06041,USR0778,VEN261,Green Commons,Park,40.705902,-73.996547,02/08/2024 06:35:58 PM,43,28,Thursday,18,0,Sunny,35-44,Shopping,Medium,40,50,Weekend Party,New,Recommend Meadow Reserve,NORMAL,No Action Required,Zone A — Downtown,Nightlife Event,Jersey City,Hudson County,New Jersey,Community Gathering,Outdoor,Small,6:00 PM,8:00 PM,NORMAL
CHK06042,USR0072,VEN248,Lab Workspace,Coworking,40.708309,-74.027643,03/31/2024 09:36:32 AM,20,192,Sunday,9,1,Cloudy,35-44,Music,Medium,68,50,Business Meetup,Returning,Recommend Desk Workspace,NORMAL,No Action Required,Zone B — Harbor District,Private Gathering,Hoboken,Hudson County,New Jersey,Workshop Session,Business,Small,9:00 AM,11:00 AM,NORMAL
CHK06043,USR0673,VEN235,Power CrossFit,Gym,40.685799,-73.99197,01/10/2024 07:01:30 AM,48,85,Wednesday,7,0,Sunny,18-24,Social,Medium,49,50,Networking Event,Returning,Recommend Drive Gym,NORMAL,No Action Required,Zone H — South Side,Large Gathering,Bayonne,Hudson County,New Jersey,Weekend Class,Fitness,Small,7:00 AM,9:00 AM,NORMAL
CHK06044,USR0848,VEN274,Elm Commons,Park,40.695969,-74.027702,02/09/2024 09:10:10 AM,42,63,Friday,9,0,Cloudy,18-24,Shopping,Medium,40,50,Weekend Party,Returning,Recommend Memorial Gardens,NORMAL,No Action Required,Zone B — Harbor District,Nightlife Event,Hoboken,Hudson County,New Jersey,Sports Event,Outdoor,Small,9:00 AM,11:00 AM,NORMAL
CHK06045,USR0607,VEN204,River Shopping Center,Mall,40.719878,-74.012354,02/06/2024 02:47:12 PM,55,126,Tuesday,14,0,Sunny,25-34,Coffee,Medium,67,50,Retail Promotion,Returning,Recommend Metro Mall,ELEVATED,Routine Patrol,Zone I — University,Crowd Event,North Bergen,Bergen County,New Jersey,Retail Event,Retail,Medium,2:00 PM,4:00 PM,ELEVATED
CHK06046,USR0211,VEN272,Cedar Gardens,Park,40.74263,-74.002095,02/04/2024 12:14:28 PM,52,52,Sunday,12,1,Sunny,18-24,Nightlife,Medium,40,50,Sports Event,Returning,Recommend River Park,ELEVATED,Routine Patrol,Zone E — North End,Sports Gathering,Union City,Hudson County,New Jersey,Weekend Festival,Outdoor,Medium,12:00 PM,2:00 PM,ELEVATED
CHK06047,USR0212,VEN028,Jade Pub,Bar/Lounge,40.703469,-74.018937,04/08/2024 10:21:00 PM,84,144,Monday,22,0,Cloudy,35-44,Nightlife,Medium,73,50,Networking Event,Returning,Recommend Blue Bar,HIGH,Monitor Closely,Zone B — Harbor District,Large Gathering,Hoboken,Hudson County,New Jersey,Live Music Night,Nightlife,Medium,10:00 PM,12:00 AM,HIGH
CHK06048,USR0483,VEN162,Dome Theater,Entertainment,40.700213,-74.008804,06/15/2024 12:57:31 AM,55,103,Saturday,0,1,Rainy,25-34,Coffee,Low,63,50,Open Mic,New,Recommend Arena Theater,ELEVATED,Routine Patrol,Zone A — Downtown,Live Entertainment,Jersey City,Hudson County,New Jersey,Live Concert,Entertainment,Medium,12:00 AM,2:00 AM,ELEVATED
CHK06049,USR0836,VEN147,Local Espresso,Cafe,40.701304,-74.000198,01/30/2024 02:50:07 PM,46,77,Tuesday,14,0,Sunny,18-24,Food,Medium,43,50,Business Meetup,Returning,Recommend Daily Espresso,NORMAL,No Action Required,Zone J — Industrial,Private Gathering,Harrison,Essex County,New Jersey,Morning Rush,Dining,Small,2:00 PM,4:00 PM,NORMAL
CHK06050,USR0660,VEN275,Meadow Reserve,Park,40.71112,-73.993058,06/21/2024 10:05:38 AM,41,63,Friday,10,0,Rainy,18-24,Nightlife,Low,45,50,Weekend Party,Returning,Recommend Summit Gardens,NORMAL,No Action Required,Zone C — Midtown,Nightlife Event,Jersey City,Hudson County,New Jersey,Community Gathering,Outdoor,Small,10:00 AM,12:00 PM,NORMAL
CHK06051,USR0080,VEN013,Zenith Club,Nightclub,40.711882,-74.021223,02/28/2024 08:30:01 AM,73,118,Wednesday,8,0,Sunny,25-34,Fitness,Medium,75,50,Late Night,New,Recommend Flux Night,HIGH,Monitor Closely,Zone B — Harbor District,Nightlife Event,Hoboken,Hudson County,New Jersey,Weekend Takeover,Nightlife,Medium,8:00 AM,10:00 AM,HIGH
CHK06052,USR0573,VEN195,Central Galleria,Mall,40.700192,-73.991936,05/23/2024 02:16:23 AM,60,79,Thursday,2,0,Rainy,35-44,Social,Low,55,50,Retail Promotion,Returning,Recommend Urban Galleria,ELEVATED,Routine Patrol,Zone A — Downtown,Crowd Event,Jersey City,Hudson County,New Jersey,Holiday Shopping,Retail,Medium,2:00 AM,4:00 AM,ELEVATED
CHK06053,USR0358,VEN061,Blue Tavern,Bar/Lounge,40.711698,-73.991734,04/19/2024 07:50:44 PM,78,132,Friday,19,0,Clear,35-44,Fitness,Low,79,50,Networking Event,New,Recommend Velvet Tavern,HIGH,Monitor Closely,Zone C — Midtown,Large Gathering,Jersey City,Hudson County,New Jersey,Sports Viewing Event,Nightlife,Medium,7:00 PM,9:00 PM,HIGH
CHK06054,USR0448,VEN264,Harbor Park,Park,40.723294,-74.003741,05/25/2024 09:42:02 AM,55,99,Saturday,9,1,Cloudy,25-34,Shopping,Low,55,50,Weekend Party,New,Recommend Meadow Reserve,ELEVATED,Routine Patrol,Zone C — Midtown,Nightlife Event,Jersey City,Hudson County,New Jersey,Weekend Festival,Outdoor,Medium,9:00 AM,11:00 AM,ELEVATED
CHK06055,USR0776,VEN216,Power Athletics,Gym,40.736894,-74.01594,04/23/2024 06:17:11 PM,53,27,Tuesday,18,0,Rainy,35-44,Food,Low,40,50,Morning Workout,Returning,Recommend Peak Gym,ELEVATED,Routine Patrol,Zone I — University,Regular Activity,North Bergen,Bergen County,New Jersey,Morning Workout,Fitness,Medium,6:00 PM,8:00 PM,ELEVATED
CHK06056,USR0056,VEN057,Copper Lounge,Bar/Lounge,40.706123,-74.024374,04/16/2024 07:31:57 PM,82,100,Tuesday,19,0,Rainy,25-34,Coffee,Low,73,50,Networking Event,Returning,Recommend Red Bar,HIGH,Monitor Closely,Zone B — Harbor District,Large Gathering,Hoboken,Hudson County,New Jersey,Happy Hour Special,Nightlife,Medium,7:00 PM,9:00 PM,HIGH
CHK06057,USR0894,VEN016,Neon Club,Nightclub,40.7123,-74.015893,05/20/2024 12:11:54 PM,70,122,Monday,12,0,Sunny,18-24,Music,Medium,64,50,Late Night,New,Recommend Rush Nightclub,HIGH,Monitor Closely,Zone D — Waterfront,Nightlife Event,Weehawken,Hudson County,New Jersey,Weekend Takeover,Nightlife,Medium,12:00 PM,2:00 PM,HIGH
CHK06058,USR0651,VEN192,City Mall,Mall,40.726218,-73.993831,04/03/2024 12:44:14 PM,50,73,Wednesday,12,0,Cloudy,45+,Business,Medium,45,50,Retail Promotion,Returning,Recommend Urban Shopping Center,ELEVATED,Routine Patrol,Zone F — Commercial,Crowd Event,Secaucus,Bergen County,New Jersey,Grand Opening,Retail,Medium,12:00 PM,2:00 PM,ELEVATED
CHK06059,USR0436,VEN050,Crown Bar,Bar/Lounge,40.730269,-73.98645,03/06/2024 04:03:12 PM,68,124,Wednesday,16,0,Cloudy,25-34,Nightlife,Low,74,51,Happy Hour Special,Returning,Recommend River Tavern,ELEVATED,Routine Patrol,Zone C — Midtown,Alcohol Service,Jersey City,Hudson County,New Jersey,Sports Viewing Event,Nightlife,Medium,4:00 PM,6:00 PM,ELEVATED
CHK06060,USR0140,VEN234,Edge Gym,Gym,40.690606,-74.002903,06/06/2024 05:20:56 AM,52,64,Thursday,5,0,Clear,25-34,Coffee,Medium,40,50,Morning Workout,New,Recommend Elite Fitness,ELEVATED,Routine Patrol,Zone J — Industrial,Regular Activity,Harrison,Essex County,New Jersey,Evening Fitness,Fitness,Medium,5:00 AM,7:00 AM,ELEVATED
CHK06061,USR0434,VEN210,Edge CrossFit,Gym,40.708506,-74.019958,06/20/2024 10:15:01 AM,29,63,Thursday,10,0,Rainy,35-44,Music,Medium,40,50,Networking Event,Returning,Recommend Prime CrossFit,NORMAL,No Action Required,Zone D — Waterfront,Large Gathering,Weehawken,Hudson County,New Jersey,Boot Camp,Fitness,Small,10:00 AM,12:00 PM,NORMAL
CHK06062,USR0403,VEN138,Bean Cafe,Cafe,40.689338,-74.021756,01/14/2024 08:26:07 AM,53,61,Sunday,8,1,Rainy,25-34,Fitness,Low,44,50,Business Meetup,Returning,Recommend Grind Coffee,ELEVATED,Routine Patrol,Zone B — Harbor District,Private Gathering,Hoboken,Hudson County,New Jersey,Morning Rush,Dining,Medium,8:00 AM,10:00 AM,ELEVATED
CHK06063,USR0410,VEN227,Strong CrossFit,Gym,40.728077,-74.013712,02/23/2024 11:38:27 PM,20,65,Friday,23,0,Rainy,25-34,Fitness,Medium,40,50,Networking Event,New,Recommend Drive Gym,NORMAL,No Action Required,Zone E — North End,Large Gathering,Union City,Hudson County,New Jersey,Evening Fitness,Fitness,Small,11:00 PM,1:00 AM,NORMAL
CHK06064,USR0694,VEN136,Ground Cafe,Cafe,40.742915,-73.999241,01/02/2024 06:11:17 AM,57,36,Tuesday,6,0,Rainy,35-44,Fitness,Medium,43,50,Networking Event,Returning,Recommend Ground Coffee,ELEVATED,Routine Patrol,Zone E — North End,Large Gathering,Union City,Hudson County,New Jersey,Study Session,Dining,Medium,6:00 AM,8:00 AM,ELEVATED
CHK06065,USR0180,VEN016,Neon Club,Nightclub,40.7123,-74.015893,03/10/2024 09:59:13 PM,80,115,Sunday,21,1,Rainy,18-24,Nightlife,Low,67,50,Late Night,New,Recommend Rush Nightclub,HIGH,Monitor Closely,Zone D — Waterfront,Nightlife Event,Weehawken,Hudson County,New Jersey,VIP Night,Nightlife,Medium,9:00 PM,11:00 PM,HIGH
CHK06066,USR0091,VEN185,Commons Market,Food Court,40.71049,-74.003556,02/12/2024 10:24:19 PM,65,26,Monday,22,0,Sunny,18-24,Nightlife,Low,40,50,Lunch Rush,New,Recommend Square Market,ELEVATED,Routine Patrol,Zone A — Downtown,High Foot Traffic,Jersey City,Hudson County,New Jersey,Family Dining,Dining,Medium,10:00 PM,12:00 AM,ELEVATED
CHK06067,USR0043,VEN220,Pulse CrossFit,Gym,40.715096,-74.005296,01/14/2024 06:32:58 AM,42,59,Sunday,6,1,Rainy,18-24,Coffee,Low,40,50,Networking Event,New,Recommend Peak Gym,NORMAL,No Action Required,Zone J — Industrial,Large Gathering,Harrison,Essex County,New Jersey,Evening Fitness,Fitness,Small,6:00 AM,8:00 AM,NORMAL
CHK06068,USR0760,VEN179,Exchange Market,Food Court,40.727233,-73.98629,03/16/2024 08:02:59 AM,63,27,Saturday,8,1,Cloudy,18-24,Business,Medium,40,50,Retail Promotion,New,Recommend Hub Market,ELEVATED,Routine Patrol,Zone F — Commercial,Crowd Event,Secaucus,Bergen County,New Jersey,Food Festival,Dining,Medium,8:00 AM,10:00 AM,ELEVATED
CHK06069,USR0727,VEN277,Cedar Reserve,Park,40.735447,-74.006301,05/09/2024 02:10:11 PM,39,64,Thursday,14,0,Clear,25-34,Shopping,Low,40,50,Sports Event,Returning,Recommend Harbor Reserve,NORMAL,No Action Required,Zone E — North End,Sports Gathering,Union City,Hudson County,New Jersey,Outdoor Concert,Outdoor,Small,2:00 PM,4:00 PM,NORMAL
CHK06070,USR0642,VEN243,Desk Coworking,Coworking,40.717315,-73.975443,02/19/2024 05:35:06 PM,39,227,Monday,17,0,Sunny,35-44,Fitness,Medium,60,50,Networking Event,Returning,Recommend Grid Labs,NORMAL,No Action Required,Zone G — East Side,Large Gathering,Kearny,Hudson County,New Jersey,Networking Event,Business,Small,5:00 PM,7:00 PM,NORMAL
CHK06071,USR0345,VEN197,City Shopping Center,Mall,40.699457,-74.01657,06/25/2024 10:59:55 PM,52,69,Tuesday,22,0,Rainy,18-24,Food,Medium,40,50,Weekend Party,New,Recommend River Shopping Center,ELEVATED,Routine Patrol,Zone A — Downtown,Nightlife Event,Jersey City,Hudson County,New Jersey,Retail Event,Retail,Medium,10:00 PM,12:00 AM,ELEVATED
CHK06072,USR0481,VEN149,Fresh Espresso,Cafe,40.700114,-74.001967,01/13/2024 10:19:18 AM,44,43,Saturday,10,1,Cloudy,18-24,Fitness,Medium,40,50,Morning Workout,New,Recommend Ground Cafe,NORMAL,No Action Required,Zone A — Downtown,Regular Activity,Jersey City,Hudson County,New Jersey,Morning Rush,Dining,Small,10:00 AM,12:00 PM,NORMAL
CHK06073,USR0372,VEN239,Studio Studios,Coworking,40.721788,-73.990694,05/23/2024 05:07:59 PM,44,197,Thursday,17,0,Cloudy,25-34,Food,Low,78,50,Networking Event,New,Recommend Link Coworking,NORMAL,No Action Required,Zone A — Downtown,Large Gathering,Jersey City,Hudson County,New Jersey,Tech Talk,Business,Small,5:00 PM,7:00 PM,NORMAL
CHK06074,USR0888,VEN206,Core Fitness,Gym,40.714763,-73.974522,02/06/2024 11:50:21 AM,29,79,Tuesday,11,0,Sunny,25-34,Shopping,Medium,40,50,Morning Workout,New,Recommend Peak Gym,NORMAL,No Action Required,Zone J — Industrial,Regular Activity,Harrison,Essex County,New Jersey,Morning Workout,Fitness,Small,11:00 AM,1:00 PM,NORMAL
CHK06075,USR0541,VEN020,Rush Night,Nightclub,40.711857,-73.99327,03/20/2024 09:31:47 PM,76,108,Wednesday,21,0,Rainy,25-34,Fitness,Medium,62,50,Late Night,Returning,Recommend Prism Club,HIGH,Monitor Closely,Zone A — Downtown,Nightlife Event,Jersey City,Hudson County,New Jersey,Weekend Takeover,Nightlife,Medium,9:00 PM,11:00 PM,HIGH
CHK06076,USR0412,VEN168,Grand Theater,Entertainment,40.689929,-74.028995,01/14/2024 09:38:24 PM,86,116,Sunday,21,1,Rainy,45+,Nightlife,Medium,79,50,Open Mic,Returning,Recommend Royal Theater,CRITICAL,Immediate Response,Zone B — Harbor District,Live Entertainment,Hoboken,Hudson County,New Jersey,Theater Performance,Entertainment,Large,9:00 PM,11:00 PM,CRITICAL
CHK06077,USR0484,VEN237,Link Workspace,Coworking,40.706273,-74.001316,02/11/2024 10:31:11 AM,26,197,Sunday,10,1,Sunny,45+,Social,Medium,74,50,Business Meetup,New,Recommend Works Workspace,NORMAL,No Action Required,Zone J — Industrial,Private Gathering,Harrison,Essex County,New Jersey,Startup Meetup,Business,Small,10:00 AM,12:00 PM,NORMAL
CHK06078,USR0638,VEN277,Cedar Reserve,Park,40.735447,-74.006301,02/08/2024 05:30:34 PM,28,71,Thursday,17,0,Rainy,45+,Social,Medium,40,50,Morning Workout,Returning,Recommend Meadow Reserve,NORMAL,No Action Required,Zone E — North End,Regular Activity,Union City,Hudson County,New Jersey,Sports Event,Outdoor,Small,5:00 PM,7:00 PM,NORMAL
CHK06079,USR0977,VEN038,Crown Pub,Bar/Lounge,40.737523,-74.001932,05/30/2024 09:27:58 PM,89,99,Thursday,21,0,Sunny,45+,Nightlife,Low,62,50,Live Music,Returning,Recommend Oak Lounge,CRITICAL,Immediate Response,Zone C — Midtown,Live Entertainment,Jersey City,Hudson County,New Jersey,Happy Hour Special,Nightlife,Large,9:00 PM,11:00 PM,CRITICAL
CHK06080,USR0674,VEN225,Fit CrossFit,Gym,40.735265,-73.999342,01/20/2024 06:34:11 PM,48,41,Saturday,18,1,Sunny,35-44,Music,Medium,40,50,Networking Event,New,Recommend Pulse CrossFit,NORMAL,No Action Required,Zone F — Commercial,Large Gathering,Secaucus,Bergen County,New Jersey,Morning Workout,Fitness,Small,6:00 PM,8:00 PM,NORMAL
CHK06081,USR0353,VEN086,Harbor Dining,Restaurant,40.723572,-74.00631,01/24/2024 05:02:32 PM,85,84,Wednesday,17,0,Rainy,45+,Nightlife,Medium,51,50,Happy Hour,Returning,Recommend Harvest Restaurant,CRITICAL,Immediate Response,Zone E — North End,Alcohol Service,Union City,Hudson County,New Jersey,Special Dining Event,Dining,Large,5:00 PM,7:00 PM,CRITICAL
